DBCODE,ENTITY,REACH,SERIES,TEST,DATANUM,DATE,TIME,CONCEN,MASSFLUX,DISCHARGE,TEMP
HF011,1,WS3,Early,1,2254,4/21/2001,11415,2.12,58.12,27.5,8.4
HF011,1,WS3,Early,1,2255,4/21/2001,11420,2.1,57.57,27.5,8.4
HF011,1,WS3,Early,1,2256,4/21/2001,11425,2.1,57.57,27.5,8.4
HF011,1,WS3,Early,1,2257,4/21/2001,11430,2.08,57.02,27.5,8.4
HF011,1,WS3,Early,1,2258,4/21/2001,11435,2.11,57.84,27.5,8.4
HF011,1,WS3,Early,1,2259,4/21/2001,11440,2.11,57.84,27.5,8.4
HF011,1,WS3,Early,1,2260,4/21/2001,11445,2.09,57.3,27.5,8.4
HF011,1,WS3,Early,1,2261,4/21/2001,11450,2.1,57.57,27.5,8.4
HF011,1,WS3,Early,1,2262,4/21/2001,11455,2.1,57.57,27.5,8.4
HF011,1,WS3,Early,1,2263,4/21/2001,11460,2.09,57.3,27.5,8.4
HF011,1,WS3,Early,1,2264,4/21/2001,11465,2.09,57.3,27.5,8.4
HF011,1,WS3,Early,1,2265,4/21/2001,11470,2.08,57.02,27.5,8.4
HF011,1,WS3,Early,1,2266,4/21/2001,11475,2.08,57.02,27.5,8.4
HF011,1,WS3,Early,1,2267,4/21/2001,11480,2.1,57.57,27.5,8.4
HF011,1,WS3,Early,1,2268,4/21/2001,11485,2.09,57.3,27.5,8.4
HF011,1,WS3,Early,1,2269,4/21/2001,11490,2.1,57.57,27.5,8.4
HF011,1,WS3,Early,1,2270,4/21/2001,11495,2.07,56.75,27.5,8.4
HF011,1,WS3,Early,1,2271,4/21/2001,11500,2.07,56.75,27.5,8.4
HF011,1,WS3,Early,1,2272,4/21/2001,11505,2.08,57.02,27.5,8.4
HF011,1,WS3,Early,1,2273,4/21/2001,11510,2.09,57.3,27.5,8.4
HF011,1,WS3,Early,1,2274,4/21/2001,11515,2.08,57.02,27.5,8.4
HF011,1,WS3,Early,1,2275,4/21/2001,11520,2.07,56.75,27.5,8.4
HF011,1,WS3,Early,1,2276,4/21/2001,11525,2.08,57.02,27.5,8.4
HF011,1,WS3,Early,1,2277,4/21/2001,11530,2.08,57.02,27.5,8.4
HF011,1,WS3,Early,1,2278,4/21/2001,11535,2.09,57.3,27.5,8.4
HF011,1,WS3,Early,1,2279,4/21/2001,11540,2.09,57.3,27.5,8.4
HF011,1,WS3,Early,1,2280,4/21/2001,11545,2.05,56.2,27.5,8.4
HF011,1,WS3,Early,1,2281,4/21/2001,11550,2.08,57.02,27.5,8.4
HF011,1,WS3,Early,1,2282,4/21/2001,11555,2.09,57.3,27.5,8.4
HF011,1,WS3,Early,1,2283,4/21/2001,11560,2.08,57.02,27.5,8.4
HF011,1,WS3,Early,1,2284,4/21/2001,11565,2.07,56.75,27.5,8.4
HF011,1,WS3,Early,1,2285,4/21/2001,11570,2.07,56.75,27.5,8.4
HF011,1,WS3,Early,1,2286,4/21/2001,11575,2.07,56.75,27.5,8.4
HF011,1,WS3,Early,1,2287,4/21/2001,11580,2.07,56.75,27.5,8.4
HF011,1,WS3,Early,1,2288,4/21/2001,11585,2.06,56.47,27.5,8.4
HF011,1,WS3,Early,1,2289,4/21/2001,11590,2.06,56.47,27.5,8.4
HF011,1,WS3,Early,1,2290,4/21/2001,11595,2.05,56.2,27.5,8.4
HF011,1,WS3,Early,1,2291,4/21/2001,11600,2.05,56.2,27.5,8.4
HF011,1,WS3,Early,1,2292,4/21/2001,11605,2.05,56.2,27.5,8.4
HF011,1,WS3,Early,1,2293,4/21/2001,11610,2.06,56.47,27.5,8.4
HF011,1,WS3,Early,1,2294,4/21/2001,11615,2.06,56.47,27.5,8.4
HF011,1,WS3,Early,1,2295,4/21/2001,11620,2.06,56.47,27.5,8.4
HF011,1,WS3,Early,1,2296,4/21/2001,11625,2.05,56.2,27.5,8.4
HF011,1,WS3,Early,1,2297,4/21/2001,11630,2.06,56.47,27.5,8.4
HF011,1,WS3,Early,1,2298,4/21/2001,11635,2.05,56.2,27.5,8.4
HF011,1,WS3,Early,1,2299,4/21/2001,11640,2.05,56.2,27.5,8.4
HF011,1,WS3,Early,1,2300,4/21/2001,11645,2.05,56.2,27.5,8.4
HF011,1,WS3,Early,1,2301,4/21/2001,11650,2.04,55.92,27.5,8.4
HF011,1,WS3,Early,1,2302,4/21/2001,11655,2.05,56.2,27.5,8.4
HF011,1,WS3,Early,1,2303,4/21/2001,11660,2.03,55.65,27.5,8.4
HF011,1,WS3,Early,1,2304,4/21/2001,11665,2.04,55.92,27.5,8.4
HF011,1,WS3,Early,1,2305,4/21/2001,11670,2.07,56.75,27.5,8.4
HF011,1,WS3,Early,1,2306,4/21/2001,11675,2.08,57.02,27.5,8.4
HF011,1,WS3,Early,1,2307,4/21/2001,11680,2.04,55.92,27.5,8.4
HF011,1,WS3,Early,1,2308,4/21/2001,11685,2.04,55.92,27.5,8.4
HF011,1,WS3,Early,1,2309,4/21/2001,11690,2.04,55.92,27.5,8.4
HF011,1,WS3,Early,1,2310,4/21/2001,11695,2.03,55.65,27.5,8.4
HF011,1,WS3,Early,1,2311,4/21/2001,11700,2.03,55.65,27.5,8.4
HF011,1,WS3,Early,1,2312,4/21/2001,11705,2.04,55.92,27.5,8.4
HF011,1,WS3,Early,1,2313,4/21/2001,11710,2.04,55.92,27.5,8.4
HF011,1,WS3,Early,1,2314,4/21/2001,11715,2.03,55.65,27.5,8.4
HF011,1,WS3,Early,1,2315,4/21/2001,11720,2.04,55.92,27.5,8.4
HF011,1,WS3,Early,1,2316,4/21/2001,11725,2.04,55.92,27.5,8.5
HF011,1,WS3,Early,1,2317,4/21/2001,11730,2.03,55.65,27.5,8.4
HF011,1,WS3,Early,1,2318,4/21/2001,11735,2.04,55.92,27.5,8.5
HF011,1,WS3,Early,1,2319,4/21/2001,11740,2.03,55.65,27.5,8.5
HF011,1,WS3,Early,1,2320,4/21/2001,11745,2.03,55.65,27.5,8.5
HF011,1,WS3,Early,1,2321,4/21/2001,11750,2.02,55.37,27.5,8.5
HF011,1,WS3,Early,1,2322,4/21/2001,11755,2.03,55.65,27.5,8.5
HF011,1,WS3,Early,1,2323,4/21/2001,11760,2.02,55.37,27.5,8.5
HF011,1,WS3,Early,1,2324,4/21/2001,11765,2.03,55.65,27.5,8.5
HF011,1,WS3,Early,1,2325,4/21/2001,11770,2.02,55.37,27.5,8.5
HF011,1,WS3,Early,1,2326,4/21/2001,11775,2.02,55.37,27.5,8.5
HF011,1,WS3,Early,1,2327,4/21/2001,11780,2.02,55.37,27.5,8.5
HF011,1,WS3,Early,1,2328,4/21/2001,11785,2.01,55.1,27.5,8.5
HF011,1,WS3,Early,1,2329,4/21/2001,11790,2.01,55.1,27.5,8.5
HF011,1,WS3,Early,1,2330,4/21/2001,11795,2.02,55.37,27.5,8.5
HF011,1,WS3,Early,1,2331,4/21/2001,11800,2.02,55.37,27.5,8.5
HF011,1,WS3,Early,1,2332,4/21/2001,11805,2.02,55.37,27.5,8.5
HF011,1,WS3,Early,1,2333,4/21/2001,11810,2.04,55.92,27.5,8.5
HF011,1,WS3,Early,1,2334,4/21/2001,11815,2.04,55.92,27.5,8.5
HF011,1,WS3,Early,1,2335,4/21/2001,11820,2.03,55.65,27.5,8.5
HF011,1,WS3,Early,1,2336,4/21/2001,11825,2.03,55.65,27.5,8.5
HF011,1,WS3,Early,1,2337,4/21/2001,11830,2.02,55.37,27.5,8.5
HF011,1,WS3,Early,1,2338,4/21/2001,11835,2,54.82,27.5,8.5
HF011,1,WS3,Early,1,2339,4/21/2001,11840,2.01,55.1,27.5,8.5
HF011,1,WS3,Early,1,2340,4/21/2001,11845,2.01,55.1,27.5,8.5
HF011,1,WS3,Early,1,2341,4/21/2001,11850,2,54.82,27.5,8.5
HF011,1,WS3,Early,1,2342,4/21/2001,11855,2.01,55.1,27.5,8.5
HF011,1,WS3,Early,1,2343,4/21/2001,11860,2,54.82,27.5,8.5
HF011,1,WS3,Early,1,2344,4/21/2001,11865,2,54.82,27.5,8.5
HF011,1,WS3,Early,1,2345,4/21/2001,11870,2.02,55.37,27.5,8.5
HF011,1,WS3,Early,1,2346,4/21/2001,11875,1.99,54.55,27.5,8.5
HF011,1,WS3,Early,1,2347,4/21/2001,11880,1.99,54.55,27.5,8.5
HF011,1,WS3,Early,1,2348,4/21/2001,11885,2,54.82,27.5,8.5
HF011,1,WS3,Early,1,2349,4/21/2001,11890,1.99,54.55,27.5,8.5
HF011,1,WS3,Early,1,2350,4/21/2001,11895,1.99,54.55,27.5,8.5
HF011,1,WS3,Early,1,2351,4/21/2001,11900,2.01,55.1,27.5,8.5
HF011,1,WS3,Early,1,2352,4/21/2001,11905,2.01,55.1,27.5,8.5
HF011,1,WS3,Early,1,2353,4/21/2001,11910,2,54.82,27.5,8.5
HF011,1,WS3,Early,1,2354,4/21/2001,11915,2.01,55.1,27.5,8.5
HF011,1,WS3,Early,1,2355,4/21/2001,11920,2,54.82,27.5,8.5
HF011,1,WS3,Early,1,2356,4/21/2001,11925,1.98,54.28,27.5,8.5
HF011,1,WS3,Early,1,2357,4/21/2001,11930,1.99,54.55,27.5,8.5
HF011,1,WS3,Early,1,2358,4/21/2001,11935,2,54.82,27.5,8.5
HF011,1,WS3,Early,1,2359,4/21/2001,11940,1.99,54.55,27.5,8.5
HF011,1,WS3,Early,1,2360,4/21/2001,11945,1.98,54.28,27.5,8.5
HF011,1,WS3,Early,1,2361,4/21/2001,11950,1.98,54.28,27.5,8.5
HF011,1,WS3,Early,1,2362,4/21/2001,11955,1.98,54.28,27.5,8.5
HF011,1,WS3,Early,1,2363,4/21/2001,11960,1.98,54.28,27.5,8.5
HF011,1,WS3,Early,1,2364,4/21/2001,11965,1.98,54.28,27.5,8.5
HF011,1,WS3,Early,1,2365,4/21/2001,11970,1.97,54,27.5,8.5
HF011,1,WS3,Early,1,2366,4/21/2001,11975,1.98,54.28,27.5,8.5
HF011,1,WS3,Early,1,2367,4/21/2001,11980,1.98,54.28,27.5,8.5
HF011,1,WS3,Early,1,2368,4/21/2001,11985,1.98,54.28,27.5,8.5
HF011,1,WS3,Early,1,2369,4/21/2001,11990,1.97,54,27.5,8.5
HF011,1,WS3,Early,1,2370,4/21/2001,11995,1.97,54,27.5,8.5
HF011,1,WS3,Early,1,2371,4/21/2001,12000,1.98,54.28,27.5,8.5
HF011,1,WS3,Early,1,2372,4/21/2001,12005,1.97,54,27.5,8.5
HF011,1,WS3,Early,1,2373,4/21/2001,12010,1.97,54,27.5,8.5
HF011,1,WS3,Early,1,2374,4/21/2001,12015,1.97,54,27.5,8.5
HF011,1,WS3,Early,1,2375,4/21/2001,12020,1.97,54,27.5,8.5
HF011,1,WS3,Early,1,2376,4/21/2001,12025,1.95,53.45,27.5,8.5
HF011,1,WS3,Early,1,2377,4/21/2001,12030,1.96,53.73,27.5,8.5
HF011,1,WS3,Early,1,2378,4/21/2001,12035,1.96,53.73,27.5,8.5
HF011,1,WS3,Early,1,2379,4/21/2001,12040,1.95,53.45,27.5,8.5
HF011,1,WS3,Early,1,2380,4/21/2001,12045,1.98,54.28,27.5,8.5
HF011,1,WS3,Early,1,2381,4/21/2001,12050,1.99,54.55,27.5,8.5
HF011,1,WS3,Early,1,2382,4/21/2001,12055,1.97,54,27.5,8.5
HF011,1,WS3,Early,1,2383,4/21/2001,12060,1.95,53.45,27.5,8.5
HF011,1,WS3,Early,1,2384,4/21/2001,12065,1.95,53.45,27.5,8.5
HF011,1,WS3,Early,1,2385,4/21/2001,12070,1.95,53.45,27.5,8.5
HF011,1,WS3,Early,1,2386,4/21/2001,12075,1.95,53.45,27.5,8.5
HF011,1,WS3,Early,1,2387,4/21/2001,12080,1.95,53.45,27.5,8.5
HF011,1,WS3,Early,1,2388,4/21/2001,12085,1.95,53.45,27.5,8.5
HF011,1,WS3,Early,1,2389,4/21/2001,12090,1.95,53.45,27.5,8.6
HF011,1,WS3,Early,1,2390,4/21/2001,12095,1.95,53.45,27.5,8.6
HF011,1,WS3,Early,1,2391,4/21/2001,12100,1.95,53.45,27.5,8.6
HF011,1,WS3,Early,1,2392,4/21/2001,12105,1.95,53.45,27.5,8.6
HF011,1,WS3,Early,1,2393,4/21/2001,12110,1.94,53.18,27.5,8.6
HF011,1,WS3,Early,1,2394,4/21/2001,12115,1.94,53.18,27.5,8.6
HF011,1,WS3,Early,1,2395,4/21/2001,12120,1.94,53.18,27.5,8.6
HF011,1,WS3,Early,1,2396,4/21/2001,12125,1.93,52.9,27.5,8.6
HF011,1,WS3,Early,1,2397,4/21/2001,12130,1.94,53.18,27.5,8.6
HF011,1,WS3,Early,1,2398,4/21/2001,12135,1.94,53.18,27.5,8.6
HF011,1,WS3,Early,1,2399,4/21/2001,12140,1.94,53.18,27.5,8.6
HF011,1,WS3,Early,1,2400,4/21/2001,12145,1.93,52.9,27.5,8.6
HF011,1,WS3,Early,1,2401,4/21/2001,12150,1.95,53.45,27.5,8.6
HF011,1,WS3,Early,1,2402,4/21/2001,12155,1.96,53.73,27.5,8.6
HF011,1,WS3,Early,1,2403,4/21/2001,12160,1.94,53.18,27.5,8.6
HF011,1,WS3,Early,1,2404,4/21/2001,12165,1.96,53.73,27.5,8.6
HF011,1,WS3,Early,1,2405,4/21/2001,12170,1.93,52.9,27.5,8.6
HF011,1,WS3,Early,1,2406,4/21/2001,12175,1.93,52.9,27.5,8.6
HF011,1,WS3,Early,1,2407,4/21/2001,12180,1.93,52.9,27.5,8.6
HF011,1,WS3,Early,1,2408,4/21/2001,12185,1.91,52.35,27.5,8.6
HF011,1,WS3,Early,1,2409,4/21/2001,12190,1.92,52.63,27.5,8.6
HF011,1,WS3,Early,1,2410,4/21/2001,12195,1.92,52.63,27.5,8.6
HF011,1,WS3,Early,1,2411,4/21/2001,12200,1.93,52.9,27.5,8.6
HF011,1,WS3,Early,1,2412,4/21/2001,12205,1.95,53.45,27.5,8.6
HF011,1,WS3,Early,1,2413,4/21/2001,12210,1.92,52.63,27.5,8.6
HF011,1,WS3,Early,1,2414,4/21/2001,12215,1.9,52.08,27.5,8.6
HF011,1,WS3,Early,1,2415,4/21/2001,12220,1.9,52.08,27.5,8.6
HF011,1,WS3,Early,1,2416,4/21/2001,12225,1.92,52.63,27.5,8.6
HF011,1,WS3,Early,1,2417,4/21/2001,12230,1.91,52.35,27.5,8.6
HF011,1,WS3,Early,1,2418,4/21/2001,12235,1.91,52.35,27.5,8.6
HF011,1,WS3,Early,1,2419,4/21/2001,12240,1.89,51.8,27.5,8.6
HF011,1,WS3,Early,1,2420,4/21/2001,12245,1.91,52.35,27.5,8.5
HF011,1,WS3,Early,1,2421,4/21/2001,12250,1.9,52.08,27.5,8.5
HF011,1,WS3,Early,1,2422,4/21/2001,12255,1.89,51.8,27.5,8.5
HF011,1,WS3,Early,1,2423,4/21/2001,12260,1.9,52.08,27.5,8.5
HF011,1,WS3,Early,1,2424,4/21/2001,12265,1.9,52.08,27.5,8.5
HF011,1,WS3,Early,1,2425,4/21/2001,12270,1.9,52.08,27.5,8.5
HF011,1,WS3,Early,1,2426,4/21/2001,12275,1.9,52.08,27.5,8.5
HF011,1,WS3,Early,1,2427,4/21/2001,12280,1.92,52.63,27.5,8.5
HF011,1,WS3,Early,1,2428,4/21/2001,12285,1.9,52.08,27.5,8.5
HF011,1,WS3,Early,1,2429,4/21/2001,12290,1.89,51.8,27.5,8.5
HF011,1,WS3,Early,1,2430,4/21/2001,12295,1.91,52.35,27.5,8.5
HF011,1,WS3,Early,1,2431,4/21/2001,12300,1.88,51.53,27.5,8.5
HF011,1,WS3,Early,1,2432,4/21/2001,12305,1.9,52.08,27.5,8.5
HF011,1,WS3,Early,1,2433,4/21/2001,12310,1.9,52.08,27.5,8.5
HF011,1,WS3,Early,1,2434,4/21/2001,12315,1.89,51.8,27.5,8.5
HF011,1,WS3,Early,1,2435,4/21/2001,12320,1.89,51.8,27.5,8.5
HF011,1,WS3,Early,1,2436,4/21/2001,12325,1.89,51.8,27.5,8.5
HF011,1,WS3,Early,1,2437,4/21/2001,12330,1.89,51.8,27.5,8.5
HF011,1,WS3,Early,1,2438,4/21/2001,12335,1.88,51.53,27.5,8.5
HF011,1,WS3,Early,1,2439,4/21/2001,12340,1.88,51.53,27.5,8.5
HF011,1,WS3,Early,1,2440,4/21/2001,12345,1.88,51.53,27.5,8.5
HF011,1,WS3,Early,1,2441,4/21/2001,12350,1.89,51.8,27.5,8.5
HF011,1,WS3,Early,1,2442,4/21/2001,12355,1.89,51.8,27.5,8.5
HF011,1,WS3,Early,1,2443,4/21/2001,12360,1.87,51.26,27.5,8.5
HF011,1,WS3,Early,1,2444,4/21/2001,12365,1.88,51.53,27.5,8.5
HF011,1,WS3,Early,1,2445,4/21/2001,12370,1.87,51.26,27.5,8.5
HF011,1,WS3,Early,1,2446,4/21/2001,12375,1.87,51.26,27.5,8.5
HF011,1,WS3,Early,1,2447,4/21/2001,12380,1.87,51.26,27.5,8.5
HF011,1,WS3,Early,1,2448,4/21/2001,12385,1.87,51.26,27.5,8.5
HF011,1,WS3,Early,1,2449,4/21/2001,12390,1.88,51.53,27.5,8.5
HF011,1,WS3,Early,1,2450,4/21/2001,12395,1.88,51.53,27.5,8.5
HF011,1,WS3,Early,1,2451,4/21/2001,12400,1.86,50.98,27.5,8.5
HF011,1,WS3,Early,1,2452,4/21/2001,12405,1.86,50.98,27.5,8.5
HF011,1,WS3,Early,1,2453,4/21/2001,12410,1.88,51.53,27.5,8.5
HF011,1,WS3,Early,1,2454,4/21/2001,12415,1.87,51.26,27.5,8.5
HF011,1,WS3,Early,1,2455,4/21/2001,12420,1.86,50.98,27.5,8.5
HF011,1,WS3,Early,1,2456,4/21/2001,12425,1.87,51.26,27.5,8.5
HF011,1,WS3,Early,1,2457,4/21/2001,12430,1.86,50.98,27.5,8.5
HF011,1,WS3,Early,1,2458,4/21/2001,12435,1.87,51.26,27.5,8.5
HF011,1,WS3,Early,1,2459,4/21/2001,12440,1.87,51.26,27.5,8.5
HF011,1,WS3,Early,1,2460,4/21/2001,12445,1.87,51.26,27.5,8.5
HF011,1,WS3,Early,1,2461,4/21/2001,12450,1.86,50.98,27.5,8.5
HF011,1,WS3,Early,1,2462,4/21/2001,12455,1.87,51.26,27.5,8.5
HF011,1,WS3,Early,1,2463,4/21/2001,12460,1.86,50.98,27.5,8.5
HF011,1,WS3,Early,1,2464,4/21/2001,12465,1.86,50.98,27.5,8.5
HF011,1,WS3,Early,1,2465,4/21/2001,12470,1.85,50.71,27.5,8.5
HF011,1,WS3,Early,1,2466,4/21/2001,12475,1.87,51.26,27.5,8.5
HF011,1,WS3,Early,1,2467,4/21/2001,12480,1.86,50.98,27.5,8.5
HF011,1,WS3,Early,1,2468,4/21/2001,12485,1.86,50.98,27.5,8.5
HF011,1,WS3,Early,1,2469,4/21/2001,12490,1.85,50.71,27.5,8.5
HF011,1,WS3,Early,1,2470,4/21/2001,12495,1.86,50.98,27.5,8.5
HF011,1,WS3,Early,1,2471,4/21/2001,12500,1.85,50.71,27.5,8.5
HF011,1,WS3,Early,1,2472,4/21/2001,12505,1.85,50.71,27.5,8.5
HF011,1,WS3,Early,1,2473,4/21/2001,12510,1.84,50.43,27.5,8.5
HF011,1,WS3,Early,1,2474,4/21/2001,12515,1.85,50.71,27.5,8.5
HF011,1,WS3,Early,1,2475,4/21/2001,12520,1.84,50.43,27.5,8.5
HF011,1,WS3,Early,1,2476,4/21/2001,12525,1.84,50.43,27.5,8.5
HF011,1,WS3,Early,1,2477,4/21/2001,12530,1.84,50.43,27.5,8.5
HF011,1,WS3,Early,1,2478,4/21/2001,12535,1.84,50.43,27.5,8.5
HF011,1,WS3,Early,1,2479,4/21/2001,12540,1.84,50.43,27.5,8.5
HF011,1,WS3,Early,1,2480,4/21/2001,12545,1.84,50.43,27.5,8.5
HF011,1,WS3,Early,1,2481,4/21/2001,12550,1.84,50.43,27.5,8.5
HF011,1,WS3,Early,1,2482,4/21/2001,12555,1.83,50.16,27.5,8.5
HF011,1,WS3,Early,1,2483,4/21/2001,12560,1.83,50.16,27.5,8.5
HF011,1,WS3,Early,1,2484,4/21/2001,12565,1.84,50.43,27.5,8.5
HF011,1,WS3,Early,1,2485,4/21/2001,12570,1.83,50.16,27.5,8.5
HF011,1,WS3,Early,1,2486,4/21/2001,12575,1.83,50.16,27.5,8.5
HF011,1,WS3,Early,1,2487,4/21/2001,12580,1.83,50.16,27.5,8.5
HF011,1,WS3,Early,1,2488,4/21/2001,12585,1.83,50.16,27.5,8.5
HF011,1,WS3,Early,1,2489,4/21/2001,12590,1.83,50.16,27.5,8.5
HF011,1,WS3,Early,1,2490,4/21/2001,12595,1.85,50.71,27.5,8.5
HF011,1,WS3,Early,1,2491,4/21/2001,12600,1.82,49.88,27.5,8.5
HF011,1,WS3,Early,1,2492,4/21/2001,12605,1.82,49.88,27.5,8.5
HF011,1,WS3,Early,1,2493,4/21/2001,12610,1.82,49.88,27.5,8.5
HF011,1,WS3,Early,1,2494,4/21/2001,12615,1.83,50.16,27.5,8.5
HF011,1,WS3,Early,1,2495,4/21/2001,12620,1.82,49.88,27.5,8.5
HF011,1,WS3,Early,1,2496,4/21/2001,12625,1.83,50.16,27.5,8.5
HF011,1,WS3,Early,1,2497,4/21/2001,12630,1.81,49.61,27.5,8.5
HF011,1,WS3,Early,1,2498,4/21/2001,12635,1.82,49.88,27.5,8.5
HF011,1,WS3,Early,1,2499,4/21/2001,12640,1.83,50.16,27.5,8.5
HF011,1,WS3,Early,1,2500,4/21/2001,12645,1.82,49.88,27.5,8.5
HF011,1,WS3,Early,1,2501,4/21/2001,12650,1.81,49.61,27.5,8.5
HF011,1,WS3,Early,1,2502,4/21/2001,12655,1.81,49.61,27.5,8.5
HF011,1,WS3,Early,1,2503,4/21/2001,12660,1.83,50.16,27.5,8.5
HF011,1,WS3,Early,1,2504,4/21/2001,12665,1.81,49.61,27.5,8.5
HF011,1,WS3,Early,1,2505,4/21/2001,12670,1.83,50.16,27.5,8.5
HF011,1,WS3,Early,1,2506,4/21/2001,12675,1.81,49.61,27.5,8.5
HF011,1,WS3,Early,1,2507,4/21/2001,12680,1.82,49.88,27.5,8.5
HF011,1,WS3,Early,1,2508,4/21/2001,12685,1.81,49.61,27.5,8.6
HF011,1,WS3,Early,1,2509,4/21/2001,12690,1.83,50.16,27.5,8.5
HF011,1,WS3,Early,1,2510,4/21/2001,12695,1.84,50.43,27.5,8.5
HF011,1,WS3,Early,1,2511,4/21/2001,12700,1.82,49.88,27.5,8.5
HF011,1,WS3,Early,1,2512,4/21/2001,12705,1.81,49.61,27.5,8.5
HF011,1,WS3,Early,1,2513,4/21/2001,12710,1.83,50.16,27.5,8.5
HF011,1,WS3,Early,1,2514,4/21/2001,12715,1.83,50.16,27.5,8.5
HF011,1,WS3,Early,1,2515,4/21/2001,12720,1.81,49.61,27.5,8.5
HF011,1,WS3,Early,1,2516,4/21/2001,12725,1.82,49.88,27.5,8.5
HF011,1,WS3,Early,1,2517,4/21/2001,12730,1.8,49.33,27.5,8.5
HF011,1,WS3,Early,1,2518,4/21/2001,12735,1.82,49.88,27.5,8.5
HF011,1,WS3,Early,1,2519,4/21/2001,12740,1.82,49.88,27.5,8.5
HF011,1,WS3,Early,1,2520,4/21/2001,12745,1.81,49.61,27.5,8.5
HF011,1,WS3,Early,1,2521,4/21/2001,12750,1.8,49.33,27.5,8.5
HF011,1,WS3,Early,1,2522,4/21/2001,12755,1.81,49.61,27.5,8.5
HF011,1,WS3,Early,1,2523,4/21/2001,12760,1.79,49.06,27.5,8.5
HF011,1,WS3,Early,1,2524,4/21/2001,12765,1.79,49.06,27.5,8.5
HF011,1,WS3,Early,1,2525,4/21/2001,12770,1.79,49.06,27.5,8.5
HF011,1,WS3,Early,1,2526,4/21/2001,12775,1.79,49.06,27.5,8.5
HF011,1,WS3,Early,1,2527,4/21/2001,12780,1.81,49.61,27.5,8.5
HF011,1,WS3,Early,1,2528,4/21/2001,12785,1.8,49.33,27.5,8.5
HF011,1,WS3,Early,1,2529,4/21/2001,12790,1.79,49.06,27.5,8.5
HF011,1,WS3,Early,1,2530,4/21/2001,12795,1.8,49.33,27.5,8.5
HF011,1,WS3,Early,1,2531,4/21/2001,12800,1.8,49.33,27.5,8.5
HF011,1,WS3,Early,1,2532,4/21/2001,12805,1.79,49.06,27.5,8.5
HF011,1,WS3,Early,1,2533,4/21/2001,12810,1.79,49.06,27.5,8.5
HF011,1,WS3,Early,1,2534,4/21/2001,12815,1.79,49.06,27.5,8.5
HF011,1,WS3,Early,1,2535,4/21/2001,12820,1.78,48.78,27.5,8.5
HF011,1,WS3,Early,1,2536,4/21/2001,12825,1.79,49.06,27.5,8.5
HF011,1,WS3,Early,1,2537,4/21/2001,12830,1.78,48.78,27.5,8.5
HF011,1,WS3,Early,1,2538,4/21/2001,12835,1.78,48.78,27.5,8.5
HF011,1,WS3,Early,1,2539,4/21/2001,12840,1.77,48.51,27.5,8.5
HF011,1,WS3,Early,1,2540,4/21/2001,12845,1.79,49.06,27.5,8.5
HF011,1,WS3,Early,1,2541,4/21/2001,12850,1.78,48.78,27.5,8.5
HF011,1,WS3,Early,1,2542,4/21/2001,12855,1.78,48.78,27.5,8.5
HF011,1,WS3,Early,1,2543,4/21/2001,12860,1.78,48.78,27.5,8.5
HF011,1,WS3,Early,1,2544,4/21/2001,12865,1.76,48.24,27.5,8.5
HF011,1,WS3,Early,1,2545,4/21/2001,12870,1.78,48.78,27.5,8.5
HF011,1,WS3,Early,1,2546,4/21/2001,12875,1.77,48.51,27.5,8.5
HF011,1,WS3,Early,1,2547,4/21/2001,12880,1.78,48.78,27.5,8.5
HF011,1,WS3,Early,1,2548,4/21/2001,12885,1.77,48.51,27.5,8.5
HF011,1,WS3,Early,1,2549,4/21/2001,12890,1.76,48.24,27.5,8.5
HF011,1,WS3,Early,1,2550,4/21/2001,12895,1.77,48.51,27.5,8.5
HF011,1,WS3,Early,1,2551,4/21/2001,12900,1.77,48.51,27.5,8.5
HF011,1,WS3,Early,1,2552,4/21/2001,12905,1.76,48.24,27.5,8.5
HF011,1,WS3,Early,1,2553,4/21/2001,12910,1.77,48.51,27.5,8.5
HF011,1,WS3,Early,1,2554,4/21/2001,12915,1.77,48.51,27.5,8.5
HF011,1,WS3,Early,1,2555,4/21/2001,12920,1.77,48.51,27.5,8.5
HF011,1,WS3,Early,1,2556,4/21/2001,12925,1.76,48.24,27.5,8.5
HF011,1,WS3,Early,1,2557,4/21/2001,12930,1.77,48.51,27.5,8.5
HF011,1,WS3,Early,1,2558,4/21/2001,12935,1.76,48.24,27.5,8.5
HF011,1,WS3,Early,1,2559,4/21/2001,12940,1.77,48.51,27.5,8.5
HF011,1,WS3,Early,1,2560,4/21/2001,12945,1.77,48.51,27.5,8.5
HF011,1,WS3,Early,1,2561,4/21/2001,12950,1.76,48.24,27.5,8.6
HF011,1,WS3,Early,1,2562,4/21/2001,12955,1.76,48.24,27.5,8.6
HF011,1,WS3,Early,1,2563,4/21/2001,12960,1.76,48.24,27.5,8.6
HF011,1,WS3,Early,1,2564,4/21/2001,12965,1.75,47.96,27.5,8.6
HF011,1,WS3,Early,1,2565,4/21/2001,12970,1.76,48.24,27.5,8.6
HF011,1,WS3,Early,1,2566,4/21/2001,12975,1.76,48.24,27.5,8.6
HF011,1,WS3,Early,1,2567,4/21/2001,12980,1.76,48.24,27.5,8.6
HF011,1,WS3,Early,1,2568,4/21/2001,12985,1.77,48.51,27.5,8.6
HF011,1,WS3,Early,1,2569,4/21/2001,12990,1.76,48.24,27.5,8.6
HF011,1,WS3,Early,1,2570,4/21/2001,12995,1.75,47.96,27.5,8.6
